TestDataID,Rating
1,4.35445311276
2,4.27901518194
3,4.19189974276
4,2.64626879779
5,3.4253831431
6,3.52477352408
7,4.50104482619
8,3.15167428193
9,2.97630094138
10,2.69713163105
11,4.21970704821
12,3.57402713505
13,3.39764575032
14,3.54188073841
15,3.27422044066
16,3.69511137692
17,3.60713554648
18,4.01157673267
19,4.01339925376
20,3.52737222997
21,3.67765161542
22,3.96895144907
23,4.10667938677
24,3.134650304
25,3.49912298945
26,3.02626771716
27,3.61846816269
28,3.47680996267
29,1.92710224835
30,3.26339366404
31,2.84117122976
32,3.21471842436
33,3.40973639754
34,2.78544442145
35,4.30009293643
36,4.07388807503
37,3.93693705527
38,3.01064626185
39,3.43196271954
40,2.02640941111
41,3.44901348857
42,3.91552672592
43,2.48238421885
44,4.44127641705
45,3.86136740831
46,3.5426267579
47,3.47004366664
48,4.02249477593
49,3.53523102967
50,3.74162512866
51,3.76708141295
52,3.22557158974
53,4.17500769047
54,4.73314060656
55,4.23232669202
56,3.37578554777
57,4.27138846842
58,2.78396067945
59,4.02375233499
60,3.65241097657
61,3.35287974445
62,4.09685382215
63,4.14554620711
64,4.12023795692
65,4.46501131026
66,3.87953665165
67,4.1308214089
68,4.33716511217
69,3.23361050663
70,4.55755340067
71,3.33019505394
72,4.45419808356
73,3.15508144794
74,4.24146285621
75,2.91513521401
76,2.94466592161
77,4.37648913947
78,4.33192631332
79,4.43729385701
80,4.42759148208
81,4.34551946131
82,4.11200298575
83,4.45261607615
84,4.64742006747
85,4.8199612662
86,3.99542424289
87,4.78901281086
88,4.18184953598
89,4.34099490491
90,4.34060566989
91,4.25288053719
92,4.08419766156
93,4.34030863849
94,4.66627604214
95,4.27764437345
96,4.243875024
97,4.4499263498
98,4.53852303711
99,4.32843222109
100,4.5685319635
101,3.78972673622
102,4.21942474572
103,4.94095530478
104,4.33728249279
105,3.7344727203
106,4.28338301984
107,4.05913173226
108,4.73414570419
109,3.61562540499
110,4.09502057759
111,4.80013996807
112,4.51180694548
113,4.85595141617
114,3.56289896218
115,4.15861191121
116,2.34300801245
117,3.9872639939
118,3.29611744849
119,3.42660268751
120,2.68325274674
121,1.94244585959
122,3.19625661684
123,4.23794929472
124,2.67551577596
125,2.88548707781
126,4.60221774069
127,4.26676152197
128,4.25483783928
129,3.41916960148
130,2.5976676741
131,3.42548906831
132,3.96384709624
133,4.04712429014
134,4.17622287003
135,1.84242509214
136,3.87557447401
137,3.91758231548
138,4.05809185532
139,4.03470210401
140,3.02042975304
141,2.82908647296
142,3.46725501505
143,3.72402013925
144,3.208879939
145,3.4519138631
146,3.13709738073
147,3.94944504825
148,4.09597744194
149,3.27560251085
150,2.99275270788
151,3.50840480415
152,3.58418167827
153,3.38686924574
154,2.19521208016
155,3.59513060001
156,3.01038516132
157,4.20209519712
158,4.24726013747
159,2.62852236954
160,4.10845952002
161,3.50027425078
162,3.32323724625
163,2.85017427651
164,2.48356917349
165,3.04586780039
166,3.29804295031
167,3.73788704721
168,4.07796609846
169,3.06616904227
170,5.03070925204
171,3.94500969616
172,4.57090400902
173,3.39086516467
174,4.64864081351
175,4.33620712844
176,4.43504074065
177,4.67011589495
178,4.81181913582
179,4.97617055861
180,2.98033999888
181,4.56363041905
182,4.5027523729
183,4.11792355505
184,3.60769543973
185,4.50556948749
186,4.26960029808
187,4.35689134446
188,3.37318945137
189,4.69457937447
190,4.4568483111
191,3.5497307345
192,4.20609550444
193,3.02338271228
194,4.59172883478
195,4.46267233459
196,3.03541945783
197,4.36382934181
198,4.65006199924
199,2.90397280661
200,4.54550816027
201,4.28387030927
202,4.45865072099
203,1.76769683567
204,3.99697352899
205,1.91717968193
206,3.56137542752
207,3.78153932256
208,4.19956263391
209,2.85505670515
210,4.46969852654
211,3.60982090977
212,3.61046783616
213,4.30139310685
214,2.24030582634
215,4.19336503474
216,2.28953393666
217,5.03744539229
218,3.76004750458
219,4.33993072478
220,2.29436975924
221,4.82681649176
222,4.14608319131
223,4.61345578162
224,4.35029422728
225,3.25890438077
226,3.83112843362
227,1.51524605719
228,2.74519097654
229,2.43813485352
230,4.60484522787
231,4.00796679822
232,3.19560589877
233,4.35101319639
234,3.95472643701
235,2.64148633448
236,4.58989735452
237,4.22709820954
238,3.69765116302
239,3.66509809551
240,3.67746736822
241,3.5139794421
242,3.12158400265
243,3.47408024368
244,4.55615707842
245,4.50410316078
246,4.16490385023
247,3.55757007924
248,2.97029281822
249,3.58355806706
250,3.65978327391
251,3.50312750129
252,4.86149907318
253,2.68807804672
254,3.44215327827
255,2.75314300982
